orgao_sup;setor;chave;id;cargo;funcao;nivel;instr;area;inst_ensino;inst_origem;car_pub;partido;cargo_ele;lid_part;exp_adm;exp_car;exp_mer;exp_soc;UF*;partido_pr;partido_ministro;indicacao;entrada;saida;perm
mcti;setec;Tecno-SETEC-CGDITE2;ROABR;Coordenador-Geral de Desenvolvimento e Inovação de Tecnologias Estratégicas;DAS;4;superior;ciencia politica;UnB;publica;EPPGG;NA;0;0;1;3;0;NA;DF;MDB;PSD;Temer;30/07/2018;30/01/2019;6,1
mcti;setec;Tecno-SETEC-CGIDTI1;MLRBA;Coordenador-Geral de Incentivos ao Desenvolvimento Tecnológico e Inovação;DAS;4;NA;NA;NA;NA;OUTRO;NA;0;0;1;NA;NA;NA;NA;MDB;PSD;Temer;29/06/2018;30/01/2019;7,2
mcti;sempi;Tecno-SEMPI-S6;PCRCA;Secretário de Desenvolvimento e Inovação / Secretário de Empreendedorismo e Inovação;DAS;6;mestrado;engenharia civil;UFRJ;publica;SVE;NA;0;0;1;5;1;1;NA;PSL;NA;Bolsonaro;17/01/2019;NA;NA
mcti;sempi;Tecno-SEMPI-DAI1;ADRMA;Diretor de Apoio à Inovação;DAS;5;doutorado;quimica;UFSCAR;publica;SVE;NA;0;0;1;5;1;NA;DF;PSL;NA;Bolsonaro;30/01/2019;12/12/2019;10,5
mcti;sempi;Tecno-SEMPI-CGEDNI1;HEOMI;Coordenador-Geral de Estímulo ao Desenvolvimento de Negócios Inovadores;DAS;4;superior;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;01/03/2019;11/09/2020;18,7
mcti;sempi;Tecno-SEMPI-CGIADTI1;MLRBA;Coordenador-Geral de Instrumentos de Apoio ao Desenvolvimento Tecnológico e Inovação;DAS;4;NA;NA;NA;NA;OUTRO;NA;0;0;1;3;NA;NA;DF;PSL;NA;Bolsonaro;30/01/2019;01/11/2019;9,2
mcti;sempi;Tecno-SEMPI-CGST1;ECEAZ;Coordenador-Geral de Serviços Tecnológicos;FCPE;4;especializacao;administracao;Centro Unificado de Ensino de Brasília;privada;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;01/03/2019;09/10/2020;19,6
mcti;sempi;Tecno-SEMPI-DTE1;JMCG;Diretor de Tecnologias Estruturantes;DAS;5;doutorado;engenharia eletrica;UFRGS;publica;MAG_SUP;NA;0;0;1;5;0;1;DF;PSL;NA;Bolsonaro;30/01/2019;12/12/2019;10,5
mcti;sempi;Tecno-SEMPI-CGEN1;EDSL;Coordenador-Geral de Estratégias e Negócios;FCPE;4;mestrado;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;3;1;1;DF;PSL;NA;Bolsonaro;30/01/2019;01/11/2019;9,2
mcti;sempi;Tecno-SEMPI-CGDITE1;LEABE;Coordenador-Geral de Desenvolvimento e Inovação de Tecnologias Estratégicas;DAS;4;doutorado;computacao;UNIVALI;privada;SVE;NA;0;0;1;3;1;1;DF;PSL;NA;Bolsonaro;01/03/2019;12/06/2019;3,4
mcti;sempi;Tecno-SEMPI-DEC1;OVCA;Diretor de Ecossistemas Inovadores;DAS;5;superior;engenharia eletrica;UnB;publica;OUTRO;NA;0;0;1;5;0;NA;DF;PSL;NA;Bolsonaro;01/03/2019;11/09/2020;18,7
mcti;sempi;Tecno-SEMPI-CGEN2;EDSL;Coordenador-Geral de Empreendedorismo e Negócios;FCPE;4;mestrado;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;3;1;1;DF;PSL;NA;Bolsonaro;01/11/2019;12/12/2019;1,4
mcti;sempi;Tecno-SEMPI-CGEI1;SAGAJ;Coordenador-Geral de Empreendedorismo Inovador;DAS;4;mestrado;direito;UnB;publica;OUTRO;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;07/03/2019;21/07/2020;16,7
mcti;sempi;Tecno-SEMPI-DCTID1;JGSGO;Diretor de Ciência, Tecnologia e Inovação Digital;DAS;5;superior;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;5;0;NA;DF;PSL;NA;Bolsonaro;07/03/2019;NA;NA
mcti;sempi;Tecno-SEMPI-CGCTID1;TMVNE;Coordenador-Geral de Ciência, Tecnologia e Inovação Digital;DAS;4;superior;economia;USP;publica;OUTRO;NA;0;0;1;3;1;NA;DF;PSL;NA;Bolsonaro;30/01/2019;09/05/2019;3,3
mcti;sempi;Tecno-SEMPI-CGCTID2;HJMSI;Coordenador-Geral de Ciência, Tecnologia e Inovação Digital;DAS;4;mestrado;engenharia eletrica;UnB;publica;SE_INT;PDT;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;16/05/2019;11/09/2020;16,1
mcti;sempi;Tecno-SEMPI-DTE2;EDSL;Diretor de Tecnologias Estruturantes;DAS;5;mestrado;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;3;1;1;DF;PSL;NA;Bolsonaro;12/12/2019;09/10/2020;10,1
mcti;sempi;Tecno-SEMPI-CGEN3;RSMEN;Coordenador-Geral de Estratégias e Negócios;DAS;4;doutorado;agronomia;UPIS;privada;SE_INT;NA;0;0;1;3;0;1;DF;PSL;NA;Bolsonaro;12/12/2019;11/09/2020;9,1
mcti;sempi;Tecno-SEMPI-CFDITE1;FSBEL;Coordenador-Geral de Desenvolvimento e Inovação de Tecnologias Estratégicas;DAS;4;doutorado;fisica;UFMS;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;07/08/2019;11/09/2020;13,4
mcti;sempi;Tecno-SEMPI-DAI2;JMCG;Diretor de Apoio à Inovação;DAS;5;doutorado;engenharia eletrica;UFRGS;publica;MAG_SUP;NA;0;0;1;5;0;1;DF;PSL;NA;Bolsonaro;12/12/2019;11/09/2020;9,1
mcti;sempi;Tecno-SEMPI-CGID1;HJMSI;Coordenador-Geral de Inovação Digital;FPCE;4;mestrado;engenharia eletrica;UnB;publica;SE_INT;PDT;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sempi;Tecno-SEMPI-CGTD1;HEOMI;Coordenador-Geral de Tecnologias Digitais;DAS;4;superior;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sempi;Tecno-SETEC-CGTD1;ECEAZ;Coordenador-Geral de Transformação Digital;DAS;4;especializacao;administracao;Centro Unificado de Ensino de Brasília;privada;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;09/10/2020;NA;NA
mcti;sempi;Tecno-SEMPI-DTA1;EDSL;Diretor de Tecnologias Aplicadas;DAS;5;mestrado;engenharia eletrica;UnB;publica;SE_INT;NA;0;0;1;5;1;1;DF;PSL;NA;Bolsonaro;09/10/2020;NA;NA
mcti;sempi;Tecno-SEMPI-CGTS1;RSMEN;Coordenador-Geral de Tecnologias Setoriais;FCPE;4;doutorado;agronomia;UPIS;privada;SE_INT;NA;0;0;1;3;0;1;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sempi;Tecno-SEMPI-CGTE1;COAOL;Coordenador-Geral de Tecnologias Estratégicas;DAS;4;mestrado;engenharia da computacao;ITA;publica;MIL;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;11/09/2020;18/12/2020;3,3
mcti;sempi;Tecno-SEMPI-CGTE2;RCMAN;Coordenador-Geral de Tecnologias Estratégicas;DAS;4;especializacao;NA;NA;publica;MIL;NA;0;0;1;NA;0;NA;DF;PSL;NA;Bolsonaro;04/02/2021;14/05/2021;3,3
mcti;sempi;Tecno-SEMPI-CGTE3;FFSAR;Coordenador-Geral de Tecnologias Estratégicas;DAS;4;NA;NA;NA;NA;EPPGG;NA;0;0;1;5;NA;NA;;PSL;NA;Bolsonaro;31/05/2021;NA;NA
mcti;sempi;Tecno-SEMPI-CGTH1;FSBEL;Coordenador-Geral de Tecnologias Habilitadoras;FCPE;4;doutorado;fisica;UFMS;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sempi;Tecno-SEMPI-DEI1;MCOPI;Diretor de Empreendedorismo Inovador;DAS;5;mestrado;computacao;UEL;publica;OUTRO;NA;0;0;1;5;1;NA;;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sempi;Tecno-SEMPI-CGMAI1;MLRBA;Coordenador-Geral de Mecanismos de Apoio à Inovação;DAS;4;NA;NA;NA;NA;OUTRO;NA;0;0;1;3;NA;NA;DF;PSL;NA;Bolsonaro;01/11/2019;08/10/2021;23,6
mcti;sempi;Tecno-SEMPI-CGMAI2;JACJR;Coordenador-Geral de Mecanismos de Apoio à Inovação;DAS;4;mestrado;engenharia e direito;UFG;publica;OUTRO;NA;0;0;1;5;1;NA;DF;PSL;NA;Bolsonaro;08/10/2021;NA;NA
mcti;sempi;Tecno-SEMPI-CGAIS1;JOASI;Coordenador-Geral de Ambientes Inovadores e Startups;FCPE;4;superior;engenharia;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;seapc;Tecno-SEAPC-S1;CGCOR;Secretário de Articulação e Promoção da Ciência;DAS;6;superior;comunicacao;FAAP;privada;SVE;NA;0;0;1;5;1;1;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;seapc;Tecno-SEAPC-DAC1;CRASI;Diretor de Articulação e Comunicação;DAS;5;superior;comunicacao;UNITAU;publica;SVE;NA;0;0;1;3;NA;NA;DF;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;seapc;Tecno-SEAPC-CGACTI1;JCSNE;Coordenador-Geral de Articulação em Ciência Tecnologia e Inovação;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;1;5;1;NA;NA;PSL;NA;Bolsonaro;11/09/2020;14/04/2021;7,2
mcti;seapc;Tecno-SEAPC-CGACTI2;DMYOS;Coordenador-Geral de Articulação em Ciência Tecnologia e Inovação;DAS;4;mestrado;automacao industrial;FATEC;publica;SVE;NA;0;0;1;0;0;NA;NA;PSL;NA;Bolsonaro;21/06/2021;NA;NA
mcti;seapc;Tecno-SEAPC-CGCCTI1;LAAND;Coordenador-Geral de Comunicação em Ciência Tecnologia e Inovação;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;0;0;1;NA;NA;PSL;NA;Bolsonaro;10/11/2020;NA;NA
mcti;seapc;Tecno-SEAPC-DPDC1;DFLAV;Diretor de Promoção e  Difusão da Ciência;DAS;5;superior;engenharia aeronautica;ITA;publica;SVE;NA;0;0;0;0;0;NA;NA;PSL;NA;Bolsonaro;05/01/2021;NA;NA
mcti;seapc;Tecno-SEAPC-CGPCTI1;SCSTO;Coordenador-Geral de Popularização da Ciência, Tecnologia e Inovação;DAS;4;especializacao;matematica;UNEMAT;publica;SVE;NA;0;0;1;3;0;NA;DF;PSL;NA;Bolsonaro;14/09/2020;NA;NA
mcti;seapc;Tecno-SEAPC-CGPEC1;ISMOR;Coordenador-Geral de Promoção do Ensino de Ciências;DAS;4;mestrado;letras;Faculdade de Educação de João Monlevade ;NA;SVE;NA;0;0;1;0;1;NA;NA;PSL;NA;Bolsonaro;11/09/2020;10/05/2021;8,0
mcti;seapc;Tecno-SEAPC-CGPEC2;ROMFR;Coordenador-Geral de Promoção do Ensino de Ciências;DAS;4;especializacao;direito;FADI;particular;SVE;PSB;1;0;1;5;1;NA;SP;PSL;NA;Bolsonaro;24/05/2021;NA;NA
mcti;sefip;Tecno-SEFIP-S1;MAGME;Secretário de Estruturas Financeiras e de Projetos;DAS;6;especializacao;administracao;NA;NA;MIL;NA;0;0;1;5;0;NA;SP;PSL;NA;Bolsonaro;30/06/2020;NA;NA
mcti;sefip;Tecno-SEFIP-DEPCTI1;CTAPI;Diretor de Estruturas de Projetos em Ciência, Tecnologia e Informação;DAS;5;mestrado;processamento de dados;UnB;publica;OUTRO;NA;0;0;1;5;1;NA;SP;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sefip;Tecno-SEFIP-CGMP1;DJANO;Coordenador-Geral de Modelagem de Projetos;DAS;4;especializacao;engenharia naval;USP;publica;SVE;NA;0;0;1;3;1;NA;SP;PSL;NA;Bolsonaro;01/10/2020;NA;NA
mcti;sefip;Tecno-SEFIP-CGEP1;MFSCA;Coordenador-Geral de Estruturação de Projetos;FCPE;4;doutorado;tecnologo;UnB;publica;OUTRO;NA;0;0;1;5;1;NA;SP;PSL;NA;Bolsonaro;11/09/2020;12/07/2021;10,1
mcti;sefip;Tecno-SEFIP-CGEP2;VMVEN;Coordenador-Geral de Estruturação de Projetos;FCPE;4;especializacao;administracao;UnB;publica;OUTRO;NA;0;0;1;3;0;NA;SP;PSL;NA;Bolsonaro;11/11/2021;NA;NA
mcti;sefip;Tecno-SEFIP-CGAAPCTI1;EVSAN;Coordenador-Geral de Análise e Avaliação de Políticas de Ciência, Tecnologia e Inovação;DAS;4;mestrado;geografia;UDESC;publica;SE_INT;NA;0;0;1;3;1;NA;SP;PSL;NA;Bolsonaro;19/11/2020;NA;NA
mcti;sefip;Tecno-SEFIP-DEVFP1;CAMAR;Diretor de Estruturas para Viabilização Financeira de Projetos;DAS;5;mestrado;administracao;NA;NA;MIL;NA;NA;NA;1;5;0;NA;SP;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;sefip;Tecno-SEFIP-CGEF1;VRRCE;Coordenador-Geral de Estruturação Financeira;DAS;4;doutorado;engenharia aeronautica;ITA;publica;MAG_SUP;NA;0;0;1;0;1;NA;SP;PSL;NA;Bolsonaro;09/10/2020;14/04/2021;6,2
mcti;sefip;Tecno-SEFIP-CGEF2;EDGPE;Coordenador-Geral de Estruturação Financeira;DAS;4;especializacao;contabilidade;UFRJ;publica;SVE;NA;NA;NA;1;3;1;NA;SP;PSL;NA;Bolsonaro;19/04/2021;NA;NA
mcti;sefip;Tecno-SEFIP-CGMIF1;CAFER;Coordenador-Geral de Modelagem de Instrumentos Financeiros;DAS;4;especializacao;ciencias aeronauticas;NA;NA;MIL;NA;NA;NA;1;3;0;NA;SP;PSL;NA;Bolsonaro;09/10/2020;NA;NA
mcti;sefip;Tecno-SEFIP-CGAI1;APSOU;Coordenador-Geral de Atração de Investimentos;DAS;4;mestrado;economia;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;SP;PSL;NA;Bolsonaro;11/09/2020;NA;NA
mcti;seped;Tecno-SEPED-S1;LABCA;Secretário de Políticas e Programas de Pesquisa e Desenvolvimento;DAS;6;doutorado;agronomia;UFRPE;publica;SVE;NA;0;0;1;5;0;NA;NA;PT;PT;Lula;17/08/2005;02/02/2011;66,5
mcti;seped;Tecno-SEPED-CGAAP1;FAPNE;Coordenador-Geral de Acompanhamento e Avaliação para Pesquisa;DAS;4;NA;NA;NA;NA;VINC;NA;0;0;1;3;NA;NA;DF;PT;PT;Lula;27/09/2006;06/01/2014;88,6
mcti;seped;Tecno-SEPED-DPPT1;MSSFE;Diretor de Políticas e Programas Temáticos;DAS;5;doutorado;quimica;UnB;publica;MAG_SUP;NA;0;0;1;NA;0;NA;DF;PT;PT;Lula;20/04/2010;15/03/2011;11,0
mcti;seped;Tecno-SEPED-CGGE1;MLBAL;Coordenador-Geral de Gestão de Ecossistema;DAS;4;doutorado;biologia;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PT;PT;Lula;27/09/2006;15/04/2011;55,4
mcti;seped;Tecno-SEPED-CGMGC1;JDGMI;Coordenador-Geral de Mudanças Globais de Clima;DAS;4;mestrado;engenharia eletronica;IME;publica;SVE;NA;0;0;1;3;0;NA;DF;PT;PT;Lula;15/07/2005;07/07/2011;72,8
mcti;seped;Tecno-SEPED-CGPPB1;MCSMA;Coordenador-Geral de Políticas e Programas em Biodiversidade;DAS;4;doutorado;biologia;Universidade Santa Úrsula;privada;SE_INT;NA;0;0;1;3;0;NA;DF;PT;PT;Lula;23/04/2008;04/08/2011;39,9
mcti;seped;Tecno-SEPED-CGMCH1;DHSIL;Coordenador-Geral de Meteorologia, Climatologia e Hidrologia;DAS;4;doutorado;fisica;UnB;publica;VINC;NA;0;0;1;3;0;NA;DF;PT;PT;Lula;27/09/2006;13/12/2012;75,6
mcti;seped;Tecno-SEPED-CGBS1;LHMCP;Coordenador-Geral de Biotecnologia e Saúde;DAS;4;doutorado;odontologia;USP;publica;SE_INT;PODE;0;0;1;0;0;NA;DF;PT;PT;Lula;05/03/2010;16/11/2016;81,6
mcti;seped;Tecno-SEPED-S2;CANOB;Secretário de Políticas e Programas de Pesquisa e Desenvolvimento;DAS;6;doutorado;engenharia eletronica;ITA;publica;VINC;NA;0;0;1;3;0;1;NA;PT;PT;Rousseff;02/02/2011;12/02/2015;49,0
mcti;seped;Tecno-SEPED-DPPT2;CAJOL;Diretor de Políticas e Programas Temáticos;DAS;5;doutorado;biologia;USP;publica;MAG_SUP;NA;0;0;1;NA;0;1;NA;PT;PT;Rousseff;15/03/2011;13/03/2012;12,1
mcti;seped;Tecno-SEPED-CGPPB2;MMCBU;Coordenador-Geral de Gestão de Ecossistema;DAS;4;doutorado;biologia;UERJ;publica;MAG_SUP;NA;0;0;1;0;0;0;NA;PT;PT;Rousseff;04/08/2011;13/03/2012;7,4
mcti;seped;Tecno-SEPED-CGPPB3;RFFLO;Coordenador-Geral de Gestão de Ecossistema;DAS;4;doutorado;biologia;USU;privada;SVE;NA;0;0;1;0;1;1;NA;PT;NA;Rousseff;03/07/2012;24/04/2013;9,8
mcti;seped;Tecno-SEPED-CGPPB4;AFPNU;Coordenador-Geral de Gestão de Ecossistema;DAS;4;doutorado;biologia;USU;privada;SE_INT;NA;0;0;1;1;0;NA;DF;PT;NA;Rousseff;09/05/2013;16/12/2016;43,9
mcti;seped;Tecno-SEPED-DPPT3;MMCBU;Diretor de Políticas e Programas Temáticos;DAS;5;doutorado;biologia;UERJ;publica;MAG_SUP;NA;0;0;1;3;0;0;DF;PT;NA;Rousseff;13/03/2012;07/06/2013;15,0
mcti;seped;Tecno-SEPED-DPPT4;OLLMO;Diretor de Políticas e Programas Temáticos;DAS;5;doutorado;fisica;UFRGS;publica;MAG_SUP;NA;0;0;1;3;0;NA;NA;PT;NA;Rousseff;30/12/2013;05/06/2015;17,4
mcti;seped;Tecno-SEPED-CGMGC2;MHCOS;Coordenador-Geral de Mudanças Globais de Clima;DAS;4;doutorado;agronomia;UFV;publica;MAG_SUP;NA;0;0;1;0;0;1;MG;PT;PT;Rousseff;07/07/2011;16/12/2011;5,4
mcti;seped;Tecno-SEPED-CGMGC3;SANLE;Coordenador-Geral de Mudanças Globais de Clima;DAS;4;doutorado;agronomia;UFCG;publica;SE_INT;NA;0;0;1;0;1;1;NA;PT;NA;Rousseff;19/03/2012;14/01/2013;10,0
mcti;seped;Tecno-SEPED-CGMGC4;GULUE;Coordenador-Geral de Mudanças Globais de Clima;DAS;4;doutorado;biologia;UnB;publica;OUTRO;NA;0;0;1;0;0;0;NA;PT;NA;Rousseff;14/01/2013;03/09/2014;19,9
mcti;seped;Tecno-SEPED-CGMGC5;STORA;Coordenador-Geral de Mudanças Globais de Clima;DAS;4;doutorado;geografia;UFRJ;publica;SE_INT;NA;0;0;1;0;0;NA;DF;PT;MDB;Rousseff;07/07/2015;17/12/2015;5,4
mcti;seped;Tecno-SEPED-CGPPB3;JRTDU;Coordenador-Geral de Políticas e Programas de Biodiversidade;DAS;4;mestrado;biologia;UNISUAM;privada;OUTRO;NA;0;0;1;1;0;NA;NA;PT;PT;Rousseff;04/08/2011;14/07/2014;35,8
mcti;seped;Tecno-SEPED-CGPB4;BCPNU;Coordenador-Geral de Políticas e Programas de Biodiversidade;DAS;4;mestrado;zootecnia;USP;publica;SE_INT;NA;0;0;1;1;0;NA;;PT;PCdoB;Rousseff;23/06/2015;16/11/2016;17,1
mcti;seped;Tecno-SEPED-CGMCH2;SRAJR;Coordenador-Geral de Meteorologia, Climatologia e Hidrologia;DAS;4;doutorado;engenharia quimica;UFMG;publica;EPPGG;NA;0;0;1;3;1;NA;DF;PT;NA;Rousseff;13/12/2012;27/03/2013;3,5
mcti;seped;Tecno-SEPED-CGAAP2;SRAJR;Coordenador-Geral de Acompanhamento e Avaliação para Pesquisa;DAS;4;doutorado;engenharia quimica;UFMG;publica;EPPGG;NA;0;0;1;3;1;NA;DF;PT;NA;Rousseff;06/01/2014;26/08/2014;7,7
mcti;seped;Tecno-SEPED-CGAAP3;MSFAR;Coordenador-Geral de Acompanhamento e Avaliação para Pesquisa;DAS;4;NA;NA;NA;NA;VINC;NA;0;0;1;5;NA;NA;NA;PT;NA;Rousseff;26/08/2014;07/07/2015;10,5
mcti;seped;Tecno-SEPED-CGMCH3;SRAJR;Coordenador-Geral de Meteorologia, Climatologia e Hidrologia;DAS;4;doutorado;engenharia quimica;UFMG;publica;EPPGG;NA;0;0;1;3;1;NA;DF;PT;NA;Rousseff;22/09/2014;16/11/2016;26,2
mcti;seped;Tecno-SEPED-DCNMADN1;READF;Diretor do Centro Nacional de Monitoramento de Alertas de Desastres Naturais;DAS;5;doutorado;geologia;UFRGS;publica;MAG_SUP;NA;0;0;1;0;0;NA;NA;PT;PT;Rousseff;20/07/2011;27/04/2012;9,4
mcti;seped;Tecno-SEPED-DCNMADN2;AGTOG;Diretor do Centro Nacional de Monitoramento de Alertas de Desastres Naturais;DAS;5;graduacao;geologia;USP;publica;SVE;PT;0;0;1;3;0;NA;NA;PT;NA;Rousseff;02/10/2012;26/08/2013;10,9
mcti;seped;Tecno-SEPED-DCNMADN3;RCSA;Diretor do Centro Nacional de Monitoramento de Alertas de Desastres Naturais (int);DAS;5;doutorado;cartografia;UNESP;publica;VINC;NA;0;0;1;3;0;1;NA;PT;NA;Rousseff;26/08/2013;12/02/2015;17,8
mcti;seped;Tecno-SEPED-DCNMADN4;CANOB;Diretor do Centro Nacional de Monitoramento de Alertas de Desastres Naturais;DAS;5;doutorado;engenharia eletronica;ITA;publica;VINC;NA;0;0;1;5;0;1;DF;PT;PCdoB;Rousseff;11/02/2015;07/05/2015;2,8
mcti;seped;Tecno-SEPED-DCNMADN5;OLLMO;Diretor do Centro Nacional de Monitoramento de Alertas de Desastres Naturais;DAS;5;doutorado;fisica;UFRGS;publica;MAG_SUP;NA;0;0;1;5;0;NA;DF;PT;PCdoB;Rousseff;05/06/2015;NA;NA
mcti;seped;Tecno-SEPED-CGOM1;CFAN;Coordenador-Geral de Operações e Modelagens;DAS;4;doutorado;geografia;UNIVAP;privada;VINC;NA;0;0;1;2;1;NA;NA;PT;PT;Rousseff;31/08/2011;07/05/2013;20,5
mcti;seped;Tecno-SEPED-CGOM2;PRMSE;Coordenador-Geral de Operações e Modelagens;DAS;4;mestrado;engenharia aeronautica;ITA;publica;VINC;NA;0;0;1;0;1;NA;NA;PT;NA;Rousseff;07/05/2013;18/10/2013;5,5
mcti;seped;Tecno-SEPED-CGOM3;EMMEE;Coordenador-Geral de Operações e Modelagens;DAS;4;doutorado;ciencias hidricas;Universidad Nacional del Litoral;estrangeira;SVE;NA;0;0;1;0;0;NA;NA;PT;NA;Rousseff;20/05/2014;08/09/2015;15,9
mcti;seped;Tecno-SEPED-CGPD1;JAVTO;Coordenador-Geral de Pesquisa e Desenvolvimento;DAS;4;doutorado;ciencias hidricas;Universidad Nacional del Litoral;estrangeira;VINC;NA;0;0;1;1;1;NA;NA;PT;PT;Rousseff;31/08/2011;07/05/2013;20,5
mcti;seped;Tecno-SEPED-CGPD2;MESEL;Coordenador-Geral de Pesquisa e Desenvolvimento;DAS;4;doutorado;meteorologia;Universidad de Buenos Aires;estrangeira;VINC;NA;0;0;1;1;0;NA;NA;PT;NA;Rousseff;24/05/2013;17/07/2013;1,8
mcti;seped;Tecno-SEPED-CGPD3;MESEL;Coordenador-Geral de Pesquisa e Desenvolvimento;DAS;4;doutorado;meteorologia;Universidad de Buenos Aires;estrangeira;VINC;NA;0;0;1;3;0;NA;NA;PT;NA;Rousseff;07/02/2014;08/09/2015;19,3
mcti;seped;Tecno-SEPED-CGPD4;EMMEE;Coordenador-Geral de Pesquisa e Desenvolvimento;DAS;4;doutorado;ciencias hidricas;Universidad Nacional del Litoral;estrangeira;SVE;NA;0;0;1;3;0;NA;NA;PT;PCdoB;Rousseff;08/09/2015;NA;NA
mcti;seped;Tecno-SEPED-CGOM4;MESEL;Coordenador-Geral de Operações e Modelagens;DAS;4;doutorado;meteorologia;Universidad de Buenos Aires;estrangeira;VINC;NA;0;0;1;3;0;NA;DF;PT;PCdoB;Rousseff;08/09/2015;NA;NA
mcti;seped;Tecno-SEPED-S3;JABAN;Secretário de Políticas e Programas de Pesquisa e Desenvolvimento;DAS;6;doutorado;quimica;UFBA;publica;MAG_SUP;NA;0;0;1;NA;0;1;NA;PT;PCdoB;Rousseff;11/02/2015;14/12/2017;34,6
mcti;seped;Tecno-SEPED-CGAAP4;FDSLA;Coordenador-Geral de Acompanhamento e Avaliação;DAS;4;doutorado;engenharia de alimentos;UFSC;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PT;PCdoB;Rousseff;06/07/2015;18/11/2016;16,7
mcti;seped;Tecno-SEPED-DPPT5;STORA;Diretor de Políticas e Programas Temáticos;DAS;5;doutorado;geografia;UFRJ;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PT;MDB;Rousseff;17/12/2015;16/12/2016;12,2
mcti;seped;Tecno-SEPED-DPPD1;FDSLA;Diretor de Políticas e Programas de Desenvolvimento;DAS;5;doutorado;engenharia de alimentos;UFSC;publica;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;PSD;Temer;18/11/2016;01/03/2019;27,8
mcti;seped;Tecno-SEPED-CGB1;BCPNU;Coordenador-Geral de Bioeconomia;DAS;4;mestrado;zootecnia;USP;publica;SE_INT;NA;0;0;1;3;0;NA;;PT;MDB;Rousseff;16/01/2016;01/03/2019;38,0
mcti;seped;Tecno-SEPED-DPPC1;STORA;Diretor de Políticas e Programas de Ciências;DAS;5;doutorado;geografia;UFRJ;publica;SE_INT;NA;0;0;1;5;0;NA;DF;MDB;PSD;Temer;16/12/2016;07/03/2019;27,0
mcti;seped;Tecno-SEFAE-CGOAG1;ASSPO;Coordenador-Geral de Oceanos, Antártica e Geociências;FCPE;4;doutorado;biologia;UnB;publica;VINC;NA;0;0;1;3;1;NA;NA;MDB;PSD;Temer;16/11/2016;30/01/2019;26,8
mcti;seped;Tecno-SEPED-CGC1;MRCRZ;Coordenador-Geral de Clima;FCPE;4;doutorado;biologia;UnB;publica;SE_INT;NA;0;0;1;3;0;1;DF;MDB;PSD;Temer;16/11/2016;30/01/2019;26,8
mcti;seped;Tecno-SEPED-CGSB1;LHMCP;Coordenador-Geral de Saúde e Biotecnologia;FCPE;4;doutorado;odontologia;USP;publica;SE_INT;PODE;0;0;1;3;0;NA;DF;MDB;PSD;Temer;16/11/2016;17/04/2019;29,4
mcti;seped;Tecno-SEPED-S4;ATPRA;Secretário de Políticas e Programas de Pesquisa e Desenvolvimento;DAS;6;doutorado;engenharia mecanica;UnB;publica;MAG_SUP;NA;0;0;1;5;0;NA;NA;MDB;PSD;Temer;21/03/2018;11/01/2019;9,9
mcti;seped;Tecno-SEPED-CGCHSA1;RNRPE;Coordenador-Geral de Ciências Humanas e Sociais Aplicadas;DAS;4;doutorado;antropologia;UnB;publica;SE_INT;NA;0;0;1;0;0;1;DF;MDB;PSD;Temer;31/10/2018;24/10/2019;11,9
